Cod Material;Tombamento;SiglaLotacao;Lotação;Sigla de usuário com carga pessoal;Nome de usuário com carga pessoal;Descrição;Núm. série;Marca;Modelo;Autor;Editora;Edicao;Forn Razao Social;Forn Nome Fantasia;Orgao Ext. Entrada;Cód. estrutural;Tipo Entrada;NumDocumento;Valor de aquisição;Valor de reavaliação;Valor Atualizado;Classificação SIAFI;Descr Siafi;Situação;Observação;Data de aquisição;Data de reavaliação;Data de atualização;Dt Term Garantia;Dta Ult. Movimentacao;Dta Baixa;Tipo Termo;Num.Termo;Órgão Externo;Processo Adm.;Estado Conservação;Ano/mês da última atualização;Data estimada do término da licença
"52951";"1290002927";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52885";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002928";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52886";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002929";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52887";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002930";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52888";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002931";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52889";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002932";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52890";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002933";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52891";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002934";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52892";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002935";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52893";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002936";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52894";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002937";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52895";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002938";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52896";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002939";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52897";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002940";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52898";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002941";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52899";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002942";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52900";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002943";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52901";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002944";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52902";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002945";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52903";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002946";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52904";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002947";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52905";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002948";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52906";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002949";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52907";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002950";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52908";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002951";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52909";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
"52951";"1290002952";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"POLTRONA FIXA, ENCOSTO MEDIO E ASSENTO REBATIVEIS, REVESTIDA EM VINIL PRETO, ACOMPANHA 1 PE PARA MONTAGEM NOS ASSENTOS CENTRAIS, ESTRUTURA COM ACABAMENTO EM PINTURA PO EPOXI PRETO FOSCO, TUBO DE ACO, COM BASE PREPARADA PARA SER FIXADA NO PISO, PAINEIS REVESTIDOS EM VINIL, PRANCHETA ESCAMOTEAVEL DO LADO DIREITO EMBUTIDA NO APOIA-BRACO COM ACABAMENTO EM MELAMINA ALTA PRESSAO PRETA, MARCA: GIROFLEX";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"52910";"722,89";"";"72,29";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"30/08/2010";"";"02/02/2026";"";"30/08/2010 00:00:00";"";"";"";"";"";"";"202008";"N/A"
